,date,name,point
2224,2021-02-18,세자매,8.47
2225,2021-02-18,너의 췌장을 먹고 싶어,8.36
2226,2021-02-18,초속5센티미터,8.36
2227,2021-02-18,원챈스,8.32
2228,2021-02-18,콜드 워,8.26
2229,2021-02-18,미션 파서블,8.24
2230,2021-02-18,클로저,8.18
2231,2021-02-18,비포 미드나잇,8.18
2232,2021-02-18,하나와 앨리스,8.11
2233,2021-02-18,너의 췌장을 먹고 싶어,8.08
2234,2021-02-18,문라이트,8.07
2235,2021-02-18,더 울프 오브 월 스트리트,8.05
2236,2021-02-18,해리 포터와 불의 잔,8.01
2237,2021-02-18,일대종사,8.00
2238,2021-02-18,날씨의 아이,7.96
2239,2021-02-18,어니스트 씨프,7.92
2240,2021-02-18,더블패티,7.57
2241,2021-02-18,명탐정 코난: 진홍의 수학여행,7.53
2242,2021-02-18,만추,7.42
2243,2021-02-18,더 프롬,7.28
2244,2021-02-18,새해전야,7.17
2245,2021-02-18,몬스터 헌터,6.35
2246,2021-02-19,송가인 더 드라마,9.74
2247,2021-02-19,그린 북,9.59
2248,2021-02-19,디지몬 어드벤처 라스트 에볼루션 : 인연,9.55
2249,2021-02-19,원더,9.51
2250,2021-02-19,극장판 바이올렛 에버가든,9.51
2251,2021-02-19,서유기 2 - 선리기연,9.36
2252,2021-02-19,부활: 그 증거,9.34
2253,2021-02-19,소울,9.32
2254,2021-02-19,극장판 귀멸의 칼날: 무한열차편,9.22
2255,2021-02-19,서유기 - 월광보합,9.21
2256,2021-02-19,해피 투게더,9.18
2257,2021-02-19,러브레터,9.12
2258,2021-02-19,싸이코,9.09
2259,2021-02-19,타오르는 여인의 초상,9.06
2260,2021-02-19,굿바이,9.04
2261,2021-02-19,온워드: 단 하루의 기적,9.01
2262,2021-02-19,남매의 여름밤,8.96
2263,2021-02-19,러브 액츄얼리,8.93
2264,2021-02-19,스포트라이트,8.93
2265,2021-02-19,족벌 두 신문 이야기,8.89
2266,2021-02-19,이별의 아침에 약속의 꽃을 장식하자,8.86
2267,2021-02-19,너의 이름은.,8.79
2268,2021-02-19,화양연화,8.77
2269,2021-02-19,찬실이는 복도 많지,8.74
